,cat,class,classcat,epsilon,feat,nc,ncx,nx
0,AAAA**,Apuesto,EM,-1.3651379503245062,ejerHistory,71,9,211
1,AAAB**,Apuesto,EM,-0.44374926047737034,ejerHistory,71,2,41
2,AAA***,Apuesto,EM,-1.1887893416898228,ejerHistory,71,12,253
3,AABA**,Apuesto,EM,3.0472801200377875,ejerHistory,71,5,22
4,AABB**,Apuesto,EM,0.44120832998533394,ejerHistory,71,4,49
5,AAB***,Apuesto,EM,2.0628008612962283,ejerHistory,71,9,71
6,AA*A**,Apuesto,EM,-0.3627254333627218,ejerHistory,71,14,233
7,AA*B**,Apuesto,EM,0.02604416724733246,ejerHistory,71,6,90
8,AA****,Apuesto,EM,-0.08485461215071537,ejerHistory,71,21,324
9,ABAA**,Apuesto,EM,3.414153560968517,ejerHistory,71,8,40
10,ABAB**,Apuesto,EM,1.2760509097731296,ejerHistory,71,2,13
11,ABA***,Apuesto,EM,3.598004762583099,ejerHistory,71,10,53
12,ABBA**,Apuesto,EM,0.24207235212026482,ejerHistory,71,1,12
13,ABBB**,Apuesto,EM,1.2779339811716377,ejerHistory,71,4,33
14,ABB***,Apuesto,EM,1.1668468601037951,ejerHistory,71,5,46
15,AB*A**,Apuesto,EM,3.1106985562899077,ejerHistory,71,9,52
16,AB*B**,Apuesto,EM,1.7607575608945634,ejerHistory,71,6,46
17,AB****,Apuesto,EM,3.427963934694612,ejerHistory,71,15,99
18,A*AA**,Apuesto,EM,0.11129402294802558,ejerHistory,71,17,251
19,A*AB**,Apuesto,EM,0.23943562740877364,ejerHistory,71,4,54
20,A*A***,Apuesto,EM,0.4164567613718816,ejerHistory,71,22,306
21,A*BA**,Apuesto,EM,2.59504351921657,ejerHistory,71,6,34
22,A*BB**,Apuesto,EM,1.1517599708655584,ejerHistory,71,8,82
23,A*B***,Apuesto,EM,2.338561431336327,ejerHistory,71,14,117
24,A**A**,Apuesto,EM,1.0007617509103999,ejerHistory,71,23,285
25,A**B**,Apuesto,EM,1.045208028026862,ejerHistory,71,12,136
26,A*****,Apuesto,EM,1.5693373034767804,ejerHistory,71,36,424
27,BAAA**,Apuesto,EM,-0.9064745042789208,ejerHistory,71,3,75
28,BAAB**,Apuesto,EM,0.16930655579839943,ejerHistory,71,2,27
29,BAA***,Apuesto,EM,-0.7130188911097572,ejerHistory,71,5,103
30,BABA**,Apuesto,EM,2.393244383260426,ejerHistory,71,3,13
31,BABB**,Apuesto,EM,0.2822663715954659,ejerHistory,71,2,25
32,BAB***,Apuesto,EM,1.6287512797977655,ejerHistory,71,5,38
33,BA*A**,Apuesto,EM,0.08300605879620968,ejerHistory,71,6,88
34,BA*B**,Apuesto,EM,0.3177148725716661,ejerHistory,71,4,52
35,BA****,Apuesto,EM,0.23613483309231645,ejerHistory,71,10,141
36,BBAA**,Apuesto,EM,-0.08940134438804466,ejerHistory,71,8,125
37,BBAB**,Apuesto,EM,-0.7203901703411261,ejerHistory,71,1,30
38,BBA***,Apuesto,EM,-0.41721962736777835,ejerHistory,71,9,156
39,BBBA**,Apuesto,EM,-0.08417446438118287,ejerHistory,71,6,94
40,BBBB**,Apuesto,EM,-1.748352771124098,ejerHistory,71,10,257
41,BBB***,Apuesto,EM,-1.5635223534846152,ejerHistory,71,16,353
42,BB*A**,Apuesto,EM,-0.12268952242287025,ejerHistory,71,14,219
43,BB*B**,Apuesto,EM,-1.8873635710666115,ejerHistory,71,11,287
44,BB****,Apuesto,EM,-1.5330413558980358,ejerHistory,71,25,509
45,B*AA**,Apuesto,EM,-0.6257779686182541,ejerHistory,71,11,200
46,B*AB**,Apuesto,EM,-0.4061011961524317,ejerHistory,71,3,57
47,B*A***,Apuesto,EM,-0.7734452245584075,ejerHistory,71,14,259
48,B*BA**,Apuesto,EM,0.7262170563607944,ejerHistory,71,9,108
49,B*BB**,Apuesto,EM,-1.5850130465560028,ejerHistory,71,12,282
50,B*B***,Apuesto,EM,-0.9900209825009604,ejerHistory,71,21,392
51,B**A**,Apuesto,EM,-0.07423208866659231,ejerHistory,71,20,308
52,B**B**,Apuesto,EM,-1.6121533999479556,ejerHistory,71,15,339
53,B*****,Apuesto,EM,-1.2560930062555018,ejerHistory,71,35,651
54,*AAA**,Apuesto,EM,-1.6367570658328257,ejerHistory,71,12,286
55,*AAB**,Apuesto,EM,-0.23788366745027564,ejerHistory,71,4,68
56,*AA***,Apuesto,EM,-1.3856930108290169,ejerHistory,71,17,356
57,*ABA**,Apuesto,EM,3.8745211150911834,ejerHistory,71,8,35
58,*ABB**,Apuesto,EM,0.5230899818580845,ejerHistory,71,6,74
59,*AB***,Apuesto,EM,2.6265288459351632,ejerHistory,71,14,109
60,*A*A**,Apuesto,EM,-0.2655711101974756,ejerHistory,71,20,321
61,*A*B**,Apuesto,EM,0.2129969165587528,ejerHistory,71,10,142
62,*A****,Apuesto,EM,0.059199180844301334,ejerHistory,71,31,465
63,*BAA**,Apuesto,EM,1.6031991266562575,ejerHistory,71,16,165
64,*BAB**,Apuesto,EM,0.09990601022843555,ejerHistory,71,3,43
65,*BA***,Apuesto,EM,1.4514105268895563,ejerHistory,71,19,209
66,*BBA**,Apuesto,EM,0.00218165519482386,ejerHistory,71,7,106
67,*BBB**,Apuesto,EM,-1.2147857152950055,ejerHistory,71,14,290
68,*BB***,Apuesto,EM,-1.0744427721451946,ejerHistory,71,21,399
69,*B*A**,Apuesto,EM,1.2523283892959785,ejerHistory,71,23,271
70,*B*B**,Apuesto,EM,-1.0977428801199398,ejerHistory,71,17,333
71,*B****,Apuesto,EM,-0.01943327403189061,ejerHistory,71,40,608
72,**AA**,Apuesto,EM,-0.33369533688059944,ejerHistory,71,28,451
73,**AB**,Apuesto,EM,-0.12400857938014237,ejerHistory,71,7,111
74,**A***,Apuesto,EM,-0.21718400475928923,ejerHistory,71,36,565
75,**BA**,Apuesto,EM,1.9031494402845495,ejerHistory,71,15,142
76,**BB**,Apuesto,EM,-0.848443229172692,ejerHistory,71,20,364
77,**B***,Apuesto,EM,0.25238184893613086,ejerHistory,71,35,509
78,***A**,Apuesto,EM,0.640288134577596,ejerHistory,71,43,593
79,***B**,Apuesto,EM,-0.8026695186566828,ejerHistory,71,27,475
80,******,Apuesto,EM,0.0,ejerHistory,71,71,1076
81,AAAA**,Apuesto,E,0.8997844001896477,ejerHistory,52,13,211
82,AAAB**,Apuesto,E,-0.7146943350099465,ejerHistory,52,1,41
83,AAA***,Apuesto,E,0.519836128565994,ejerHistory,52,14,253
84,AABA**,Apuesto,E,-0.06282694207384007,ejerHistory,52,1,22
85,AABB**,Apuesto,E,1.08711333099498,ejerHistory,52,4,49
86,AAB***,Apuesto,E,0.8681436996298101,ejerHistory,52,5,71
87,AA*A**,Apuesto,E,0.8369468295301367,ejerHistory,52,14,233
88,AA*B**,Apuesto,E,0.3197607362056874,ejerHistory,52,5,90
89,AA****,Apuesto,E,0.8657560354279178,ejerHistory,52,19,324
90,ABAA**,Apuesto,E,-0.687942383893951,ejerHistory,52,1,40
91,ABAB**,Apuesto,E,0.4807692307692308,ejerHistory,52,1,13
92,ABA***,Apuesto,E,-0.359540115567745,ejerHistory,52,2,53
93,ABBA**,Apuesto,E,-0.7806247497997999,ejerHistory,52,0,12
94,ABBB**,Apuesto,E,-0.48280454958526764,ejerHistory,52,1,33
95,ABB***,Apuesto,E,-0.8408631556751113,ejerHistory,52,1,46
96,AB*A**,Apuesto,E,-0.9783653846153846,ejerHistory,52,1,52
97,AB*B**,Apuesto,E,-0.15334890377053711,ejerHistory,52,2,46
98,AB****,Apuesto,E,-0.8362420100070909,ejerHistory,52,3,99
99,A*AA**,Apuesto,E,0.550350626890852,ejerHistory,52,14,251
100,A*AB**,Apuesto,E,-0.38686131999940376,ejerHistory,52,2,54
101,A*A***,Apuesto,E,0.32304663977992715,ejerHistory,52,16,306
102,A*BA**,Apuesto,E,-0.5142981780545468,ejerHistory,52,1,34
103,A*BB**,Apuesto,E,0.5340791431907536,ejerHistory,52,5,82
104,A*B***,Apuesto,E,0.14903846153846131,ejerHistory,52,6,117
105,A**A**,Apuesto,E,0.33884403993697365,ejerHistory,52,15,285
106,A**B**,Apuesto,E,0.170937255711771,ejerHistory,52,7,136
107,A*****,Apuesto,E,0.3417837783231067,ejerHistory,52,22,424
108,BAAA**,Apuesto,E,0.20216179417892252,ejerHistory,52,4,75
109,BAAB**,Apuesto,E,-0.2735522627503573,ejerHistory,52,1,27
110,BAA***,Apuesto,E,0.469702014327044,ejerHistory,52,6,103
111,BABA**,Apuesto,E,0.4807692307692308,ejerHistory,52,1,13
112,BABB**,Apuesto,E,-1.1267347735824966,ejerHistory,52,0,25
113,BAB***,Apuesto,E,-0.6327017868738483,ejerHistory,52,1,38
114,BA*A**,Apuesto,E,0.37141809873064235,ejerHistory,52,5,88
115,BA*B**,Apuesto,E,-0.9783653846153846,ejerHistory,52,1,52
116,BA****,Apuesto,E,0.07299091185422679,ejerHistory,52,7,141
117,BBAA**,Apuesto,E,0.4000120190501971,ejerHistory,52,7,125
118,BBAB**,Apuesto,E,0.46839195727619576,ejerHistory,52,2,30
119,BBA***,Apuesto,E,0.9187641302969521,ejerHistory,52,10,156
120,BBBA**,Apuesto,E,0.7008587204210129,ejerHistory,52,6,94
121,BBBB**,Apuesto,E,-2.1582528172081994,ejerHistory,52,5,257
122,BBB***,Apuesto,E,-1.0074966873746147,ejerHistory,52,13,353
123,BB*A**,Apuesto,E,0.7613768020521743,ejerHistory,52,13,219
124,BB*B**,Apuesto,E,-1.8909034738630015,ejerHistory,52,7,287
125,BB****,Apuesto,E,-0.3303831621802159,ejerHistory,52,23,509
126,B*AA**,Apuesto,E,0.4400355782163003,ejerHistory,52,11,200
127,B*AB**,Apuesto,E,0.15153566141394534,ejerHistory,52,3,57
128,B*A***,Apuesto,E,1.0092483545879531,ejerHistory,52,16,259
129,B*BA**,Apuesto,E,0.7989727674232989,ejerHistory,52,7,108
130,B*BB**,Apuesto,E,-2.395846156776802,ejerHistory,52,5,282
131,B*B***,Apuesto,E,-1.164439552382968,ejerHistory,52,14,392
132,B**A**,Apuesto,E,0.8277077118124523,ejerHistory,52,18,308
133,B**B**,Apuesto,E,-2.1230246578432155,ejerHistory,52,8,339
134,B*****,Apuesto,E,-0.2669994687710046,ejerHistory,52,30,651
135,*AAA**,Apuesto,E,0.8763779446348406,ejerHistory,52,17,286
136,*AAB**,Apuesto,E,-0.7273274585085129,ejerHistory,52,2,68
137,*AA***,Apuesto,E,0.6908777126444788,ejerHistory,52,20,356
138,*ABA**,Apuesto,E,0.24319375104934438,ejerHistory,52,2,35
139,*ABB**,Apuesto,E,0.22971921982807614,ejerHistory,52,4,74
140,*AB***,Apuesto,E,0.32708551996026697,ejerHistory,52,6,109
141,*A*A**,Apuesto,E,0.9075251374754155,ejerHistory,52,19,321
142,*A*B**,Apuesto,E,-0.33748319648390285,ejerHistory,52,6,142
143,*A****,Apuesto,E,0.762865679984966,ejerHistory,52,26,465
144,*BAA**,Apuesto,E,0.00944635818628955,ejerHistory,52,8,165
145,*BAB**,Apuesto,E,0.6555801483786109,ejerHistory,52,3,43
146,*BA***,Apuesto,E,0.6127115939262252,ejerHistory,52,12,209
147,*BBA**,Apuesto,E,0.3973446880997693,ejerHistory,52,6,106
148,*BBB**,Apuesto,E,-2.1946137645601373,ejerHistory,52,6,290
149,*BB***,Apuesto,E,-1.2331501817632464,ejerHistory,52,14,399
150,*B*A**,Apuesto,E,0.25587624532895686,ejerHistory,52,14,271
151,*B*B**,Apuesto,E,-1.8124439915355242,ejerHistory,52,9,333
152,*B****,Apuesto,E,-0.6397318067280022,ejerHistory,52,26,608
153,**AA**,Apuesto,E,0.7036024387244212,ejerHistory,52,25,451
154,**AB**,Apuesto,E,-0.16124005123837626,ejerHistory,52,5,111
155,**A***,Apuesto,E,0.921059036641461,ejerHistory,52,32,565
156,**BA**,Apuesto,E,0.4451286988106645,ejerHistory,52,8,142
157,**BB**,Apuesto,E,-1.855296764146255,ejerHistory,52,10,364
158,**B***,Apuesto,E,-0.9504278409695984,ejerHistory,52,20,509
159,***A**,Apuesto,E,0.8314264514802497,ejerHistory,52,33,593
160,***B**,Apuesto,E,-1.702061740960206,ejerHistory,52,15,475
161,******,Apuesto,E,0.0,ejerHistory,52,52,1076
162,AAAA**,Apuesto,Vig,-1.0497052059909078,ejerHistory,34,4,211
163,AAAB**,Apuesto,Vig,-1.1566381889735176,ejerHistory,34,0,41
164,AAA***,Apuesto,Vig,-1.4355979601324924,ejerHistory,34,4,253
165,AABA**,Apuesto,Vig,-0.8472604604889038,ejerHistory,34,0,22
166,AABB**,Apuesto,Vig,-1.2644557598121309,ejerHistory,34,0,49
167,AAB***,Apuesto,Vig,-1.5220705162475037,ejerHistory,34,0,71
168,AA*A**,Apuesto,Vig,-1.259265438580269,ejerHistory,34,4,233
169,AA*B**,Apuesto,Vig,-1.7136686577964864,ejerHistory,34,0,90
170,AA****,Apuesto,Vig,-1.9810987534684927,ejerHistory,34,4,324
171,ABAA**,Apuesto,Vig,-0.23856955824225584,ejerHistory,34,1,40
172,ABAB**,Apuesto,Vig,-0.6512942967940595,ejerHistory,34,0,13
173,ABA***,Apuesto,Vig,-0.5298163640412968,ejerHistory,34,1,53
174,ABBA**,Apuesto,Vig,-0.6257433199764914,ejerHistory,34,0,12
175,ABBB**,Apuesto,Vig,-0.042542944359149994,ejerHistory,34,1,33
176,ABB***,Apuesto,Vig,0.4606012287833617,ejerHistory,34,2,46
177,AB*A**,Apuesto,Vig,-0.5098367119700102,ejerHistory,34,1,52
178,AB*B**,Apuesto,Vig,-0.38226768647326603,ejerHistory,34,1,46
179,AB****,Apuesto,Vig,-0.07368654113362358,ejerHistory,34,3,99
180,A*AA**,Apuesto,Vig,-1.0576732248119973,ejerHistory,34,5,251
181,A*AB**,Apuesto,Vig,-1.3274020345126816,ejerHistory,34,0,54
182,A*A***,Apuesto,Vig,-1.5258632015212545,ejerHistory,34,5,306
183,A*BA**,Apuesto,Vig,-1.0532829583749426,ejerHistory,34,0,34
184,A*BB**,Apuesto,Vig,-1.0044388823858557,ejerHistory,34,1,82
185,A*B***,Apuesto,Vig,-0.8968803815580334,ejerHistory,34,2,117
186,A**A**,Apuesto,Vig,-1.3563804520151985,ejerHistory,34,5,285
187,A**B**,Apuesto,Vig,-1.616370214668813,ejerHistory,34,1,136
188,A*****,Apuesto,Vig,-1.7761703473140051,ejerHistory,34,7,424
189,BAAA**,Apuesto,Vig,-1.564358299941228,ejerHistory,34,0,75
190,BAAB**,Apuesto,Vig,-0.938614979964737,ejerHistory,34,0,27
191,BAA***,Apuesto,Vig,-1.8332606278842294,ejerHistory,34,0,103
192,BABA**,Apuesto,Vig,-0.6512942967940595,ejerHistory,34,0,13
193,BABB**,Apuesto,Vig,1.3834633607356257,ejerHistory,34,2,25
194,BAB***,Apuesto,Vig,0.741196457436066,ejerHistory,34,2,38
195,BA*A**,Apuesto,Vig,-1.6945209209778076,ejerHistory,34,0,88
196,BA*B**,Apuesto,Vig,0.28291516964809843,ejerHistory,34,2,52
197,BA****,Apuesto,Vig,-1.1820883547815562,ejerHistory,34,2,141
198,BBAA**,Apuesto,Vig,-1.5082682810536,ejerHistory,34,1,125
199,BBAB**,Apuesto,Vig,2.1417319906121794,ejerHistory,34,3,30
200,BBA***,Apuesto,Vig,-0.42536757644312007,ejerHistory,34,4,156
201,BBBA**,Apuesto,Vig,0.017535281151254276,ejerHistory,34,3,94
202,BBBB**,Apuesto,Vig,3.166251126247397,ejerHistory,34,17,257
203,BBB***,Apuesto,Vig,2.6914420276812803,ejerHistory,34,20,353
204,BB*A**,Apuesto,Vig,-1.1280044300783505,ejerHistory,34,4,219
205,BB*B**,Apuesto,Vig,3.688645412141989,ejerHistory,34,20,287
206,BB****,Apuesto,Vig,2.005882209540463,ejerHistory,34,24,509
207,B*AA**,Apuesto,Vig,-2.1503606751150324,ejerHistory,34,1,200
208,B*AB**,Apuesto,Vig,0.9077765599384361,ejerHistory,34,3,57
209,B*A***,Apuesto,Vig,-1.4862172257685657,ejerHistory,34,4,259
210,B*BA**,Apuesto,Vig,0.32309622404014915,ejerHistory,34,4,108
211,B*BB**,Apuesto,Vig,3.4345667601476833,ejerHistory,34,19,282
212,B*B***,Apuesto,Vig,3.0644303321620345,ejerHistory,34,23,392
213,B**A**,Apuesto,Vig,-1.541486475526728,ejerHistory,34,5,308
214,B**B**,Apuesto,Vig,3.5047747367391446,ejerHistory,34,22,339
215,B*****,Apuesto,Vig,1.440511551971344,ejerHistory,34,27,651
216,*AAA**,Apuesto,Vig,-1.702718881540064,ejerHistory,34,4,286
217,*AAB**,Apuesto,Vig,-1.4895670447503,ejerHistory,34,0,68
218,*AA***,Apuesto,Vig,-2.1963233851153317,ejerHistory,34,4,356
219,*ABA**,Apuesto,Vig,-1.0686601653212016,ejerHistory,34,0,35
220,*ABB**,Apuesto,Vig,-0.2248082297487489,ejerHistory,34,2,74
221,*AB***,Apuesto,Vig,-0.790795970120323,ejerHistory,34,2,109
222,*A*A**,Apuesto,Vig,-1.9600882501508778,ejerHistory,34,4,321
223,*A*B**,Apuesto,Vig,-1.1930773994199486,ejerHistory,34,2,142
224,*A****,Apuesto,Vig,-2.304610685140518,ejerHistory,34,6,465
225,*BAA**,Apuesto,Vig,-1.4302425650959816,ejerHistory,34,2,165
226,*BAB**,Apuesto,Vig,1.4308139095177863,ejerHistory,34,3,43
227,*BA***,Apuesto,Vig,-0.6342994434264251,ejerHistory,34,5,209
228,*BBA**,Apuesto,Vig,-0.19402674334400505,ejerHistory,34,3,106
229,*BBB**,Apuesto,Vig,2.9663121873630676,ejerHistory,34,18,290
230,*BB***,Apuesto,Vig,2.6879397391595745,ejerHistory,34,22,399
231,*B*A**,Apuesto,Vig,-1.2373545085506654,ejerHistory,34,5,271
232,*B*B**,Apuesto,Vig,3.2823326722353814,ejerHistory,34,21,333
233,*B****,Apuesto,Vig,1.8055890445680913,ejerHistory,34,27,608
234,**AA**,Apuesto,Vig,-2.221025535573723,ejerHistory,34,6,451
235,**AB**,Apuesto,Vig,-0.2753327264314023,ejerHistory,34,3,111
236,**A***,Apuesto,Vig,-2.129183221983696,ejerHistory,34,9,565
237,**BA**,Apuesto,Vig,-0.23362203187445912,ejerHistory,34,4,142
238,**BB**,Apuesto,Vig,2.5463154639936874,ejerHistory,34,20,364
239,**B***,Apuesto,Vig,2.2592667196913827,ejerHistory,34,25,509
240,***A**,Apuesto,Vig,-2.051254667005848,ejerHistory,34,10,593
241,***B**,Apuesto,Vig,2.095932625404704,ejerHistory,34,23,475
242,******,Apuesto,Vig,0.0,ejerHistory,34,34,1076
243,AAAA**,Apuesto,Admin,-0.9551487360235318,ejerHistory,74,11,211
244,AAAB**,Apuesto,Admin,-1.740098879884832,ejerHistory,74,0,41
245,AAA***,Apuesto,Admin,-1.5898532432193773,ejerHistory,74,11,253
246,AABA**,Apuesto,Admin,-1.2746570122986012,ejerHistory,74,0,22
247,AABB**,Apuesto,Admin,0.35569841766791477,ejerHistory,74,4,49
248,AAB***,Apuesto,Admin,-0.41404229797641656,ejerHistory,74,4,71
249,AA*A**,Apuesto,Admin,-1.3006138074719764,ejerHistory,74,11,233
250,AA*B**,Apuesto,Admin,-0.9120198919307019,ejerHistory,74,4,90
251,AA****,Apuesto,Admin,-1.5987192400787011,ejerHistory,74,15,324
252,ABAA**,Apuesto,Admin,-1.7187471647590478,ejerHistory,74,0,40
253,ABAB**,Apuesto,Admin,-0.9798366396085427,ejerHistory,74,0,13
254,ABA***,Apuesto,Admin,-1.978426560852494,ejerHistory,74,0,53
255,ABBA**,Apuesto,Admin,0.19930468405841978,ejerHistory,74,1,12
256,ABBB**,Apuesto,Admin,0.5024766158626066,ejerHistory,74,3,33
257,ABB***,Apuesto,Admin,0.4873195931616543,ejerHistory,74,4,46
258,AB*A**,Apuesto,Admin,-1.4116981107041997,ejerHistory,74,1,52
259,AB*B**,Apuesto,Admin,-0.09529805377383466,ejerHistory,74,3,46
260,AB****,Apuesto,Admin,-1.1153910158991847,ejerHistory,74,4,99
261,A*AA**,Apuesto,Admin,-1.5618683532505317,ejerHistory,74,11,251
262,A*AB**,Apuesto,Admin,-1.9970037436359023,ejerHistory,74,0,54
263,A*A***,Apuesto,Admin,-2.269002122518096,ejerHistory,74,11,306
264,A*BA**,Apuesto,Admin,-0.9069290497111562,ejerHistory,74,1,34
265,A*BB**,Apuesto,Admin,0.5937237610441861,ejerHistory,74,7,82
266,A*B***,Apuesto,Admin,-0.01697568675690444,ejerHistory,74,8,117
267,A**A**,Apuesto,Admin,-1.7789959344240558,ejerHistory,74,12,285
268,A**B**,Apuesto,Admin,-0.7973417895377248,ejerHistory,74,7,136
269,A*****,Apuesto,Admin,-1.949696329539596,ejerHistory,74,19,424
270,BAAA**,Apuesto,Admin,-0.528369439014449,ejerHistory,74,4,75
271,BAAB**,Apuesto,Admin,-0.6516273712832025,ejerHistory,74,1,27
272,BAA***,Apuesto,Admin,-0.8112734722817557,ejerHistory,74,5,103
273,BABA**,Apuesto,Admin,-0.9798366396085427,ejerHistory,74,0,13
274,BABB**,Apuesto,Admin,-0.5684879135471276,ejerHistory,74,1,25
275,BAB***,Apuesto,Admin,-1.0342087358753043,ejerHistory,74,1,38
276,BA*A**,Apuesto,Admin,-0.8643865734506484,ejerHistory,74,4,88
277,BA*B**,Apuesto,Admin,-0.8637229421913141,ejerHistory,74,2,52
278,BA****,Apuesto,Admin,-1.2302843564859904,ejerHistory,74,6,141
279,BBAA**,Apuesto,Admin,0.49598920020888526,ejerHistory,74,10,125
280,BBAB**,Apuesto,Admin,0.6758497914516775,ejerHistory,74,3,30
281,BBA***,Apuesto,Admin,0.7186032578127829,ejerHistory,74,13,156
282,BBBA**,Apuesto,Admin,1.4408768402388152,ejerHistory,74,10,94
283,BBBB**,Apuesto,Admin,2.0520823065223786,ejerHistory,74,26,257
284,BBB***,Apuesto,Admin,2.465561008690413,ejerHistory,74,36,353
285,BB*A**,Apuesto,Admin,1.3187114347023363,ejerHistory,74,20,219
286,BB*B**,Apuesto,Admin,2.160380327056066,ejerHistory,74,29,287
287,BB****,Apuesto,Admin,2.451086742827712,ejerHistory,74,49,509
288,B*AA**,Apuesto,Admin,0.06855501155983643,ejerHistory,74,14,200
289,B*AB**,Apuesto,Admin,0.041832257560753566,ejerHistory,74,4,57
290,B*A***,Apuesto,Admin,0.04609478214902356,ejerHistory,74,18,259
291,B*BA**,Apuesto,Admin,0.9781478111235921,ejerHistory,74,10,108
292,B*BB**,Apuesto,Admin,1.789745775199453,ejerHistory,74,27,282
293,B*B***,Apuesto,Admin,2.003972794622479,ejerHistory,74,37,392
294,B**A**,Apuesto,Admin,0.6344598118389011,ejerHistory,74,24,308
295,B**B**,Apuesto,Admin,1.6495137489969547,ejerHistory,74,31,339
296,B*****,Apuesto,Admin,1.5841244371142922,ejerHistory,74,55,651
297,*AAA**,Apuesto,Admin,-1.0909802623113318,ejerHistory,74,15,286
298,*AAB**,Apuesto,Admin,-1.7617817461490717,ejerHistory,74,1,68
299,*AA***,Apuesto,Admin,-1.7766460382326887,ejerHistory,74,16,356
300,*ABA**,Apuesto,Admin,-1.6077407562543649,ejerHistory,74,0,35
301,*ABB**,Apuesto,Admin,-0.040983179909614774,ejerHistory,74,5,74
302,*AB***,Apuesto,Admin,-0.9448068617701233,ejerHistory,74,5,109
303,*A*A**,Apuesto,Admin,-1.5606683951876357,ejerHistory,74,15,321
304,*A*B**,Apuesto,Admin,-1.2487501225808368,ejerHistory,74,6,142
305,*A****,Apuesto,Admin,-2.011966611965009,ejerHistory,74,21,465
306,*BAA**,Apuesto,Admin,-0.41454941774824783,ejerHistory,74,10,165
307,*BAB**,Apuesto,Admin,0.025761662319740995,ejerHistory,74,3,43
308,*BA***,Apuesto,Admin,-0.37544953464409125,ejerHistory,74,13,209
309,*BBA**,Apuesto,Admin,1.4239275059498844,ejerHistory,74,11,106
310,*BBB**,Apuesto,Admin,2.1013023959402743,ejerHistory,74,29,290
311,*BB***,Apuesto,Admin,2.484550028849015,ejerHistory,74,40,399
312,*B*A**,Apuesto,Admin,0.5670758861998442,ejerHistory,74,21,271
313,*B*B**,Apuesto,Admin,1.9702024483107483,ejerHistory,74,32,333
314,*B****,Apuesto,Admin,1.7925887593599017,ejerHistory,74,53,608
315,**AA**,Apuesto,Admin,-1.1195273388078124,ejerHistory,74,25,451
316,**AB**,Apuesto,Admin,-1.3629048825263401,ejerHistory,74,4,111
317,**A***,Apuesto,Admin,-1.6386178378537395,ejerHistory,74,29,565
318,**BA**,Apuesto,Admin,0.40926460088532834,ejerHistory,74,11,142
319,**BB**,Apuesto,Admin,1.8571068090830714,ejerHistory,74,34,364
320,**B***,Apuesto,Admin,1.750497199652624,ejerHistory,74,45,509
321,***A**,Apuesto,Admin,-0.7760553809966912,ejerHistory,74,36,593
322,***B**,Apuesto,Admin,0.9668609463364568,ejerHistory,74,38,475
323,******,Apuesto,Admin,0.0,ejerHistory,74,74,1076
324,AAAA**,Apuesto,ED,1.3349409204164129,ejerHistory,81,21,211
325,AAAB**,Apuesto,ED,2.908461586528158,ejerHistory,81,8,41
326,AAA***,Apuesto,ED,2.3720055940124993,ejerHistory,81,29,253
327,AABA**,Apuesto,ED,1.0859326794396185,ejerHistory,81,3,22
328,AABB**,Apuesto,ED,0.7100270982555305,ejerHistory,81,5,49
329,AAB***,Apuesto,ED,1.1943373560218526,ejerHistory,81,8,71
330,AA*A**,Apuesto,ED,1.6040403105628256,ejerHistory,81,24,233
331,AA*B**,Apuesto,ED,2.4869659468668424,ejerHistory,81,13,90
332,AA****,Apuesto,ED,2.6551513380548566,ejerHistory,81,37,324
333,ABAA**,Apuesto,ED,1.7911501534317187,ejerHistory,81,6,40
334,ABAB**,Apuesto,ED,1.073672838202416,ejerHistory,81,2,13
335,ABA***,Apuesto,ED,2.0877996259370297,ejerHistory,81,8,53
336,ABBA**,Apuesto,ED,0.10575201872200725,ejerHistory,81,1,12
337,ABBB**,Apuesto,ED,0.34031568294154474,ejerHistory,81,3,33
338,ABB***,Apuesto,ED,0.3001890682044314,ejerHistory,81,4,46
339,AB*A**,Apuesto,ED,1.6217442324076525,ejerHistory,81,7,52
340,AB*B**,Apuesto,ED,0.8590185446542038,ejerHistory,81,5,46
341,AB****,Apuesto,ED,1.7322220742434158,ejerHistory,81,12,99
342,A*AA**,Apuesto,ED,1.9389891367539678,ejerHistory,81,27,251
343,A*AB**,Apuesto,ED,3.0611032924750847,ejerHistory,81,10,54
344,A*A***,Apuesto,ED,3.0257192022602806,ejerHistory,81,37,306
345,A*BA**,Apuesto,ED,0.9363499461273996,ejerHistory,81,4,34
346,A*BB**,Apuesto,ED,0.7647553740017082,ejerHistory,81,8,82
347,A*B***,Apuesto,ED,1.1186127386185312,ejerHistory,81,12,117
348,A**A**,Apuesto,ED,2.143069469952338,ejerHistory,81,31,285
349,A**B**,Apuesto,ED,2.522707983889046,ejerHistory,81,18,136
350,A*****,Apuesto,ED,3.1441881671491254,ejerHistory,81,49,424
351,BAAA**,Apuesto,ED,1.0302687054724797,ejerHistory,81,8,75
352,BAAB**,Apuesto,ED,-0.023726414456860842,ejerHistory,81,2,27
353,BAA***,Apuesto,ED,0.8388880120394232,ejerHistory,81,10,103
354,BABA**,Apuesto,ED,-1.0287329377863004,ejerHistory,81,0,13
355,BABB**,Apuesto,ED,0.8475036420141491,ejerHistory,81,3,25
356,BAB***,Apuesto,ED,0.08571274639715207,ejerHistory,81,3,38
357,BA*A**,Apuesto,ED,0.5557331831157107,ejerHistory,81,8,88
358,BA*B**,Apuesto,ED,0.5705413444132947,ejerHistory,81,5,52
