,cat,class,classcat,epsilon,feat,nc,ncx,nx
310,*BBB**,Apuesto,Admin,0.7623966076312045,estresHistory,74,31,395
311,*BB***,Apuesto,Admin,1.1526080590902061,estresHistory,74,36,435
312,*B*A**,Apuesto,Admin,2.4996634392973074,estresHistory,74,10,69
313,*B*B**,Apuesto,Admin,0.6497326601097434,estresHistory,74,34,444
314,*B****,Apuesto,Admin,1.5873493878561575,estresHistory,74,45,521
315,**AA**,Apuesto,Admin,-0.1453611356875429,estresHistory,74,10,152
316,**AB**,Apuesto,Admin,-0.8719995388892107,estresHistory,74,11,206
317,**A***,Apuesto,Admin,-0.5744641424555017,estresHistory,74,22,360
318,**BA**,Apuesto,Admin,1.2293866890251046,estresHistory,74,6,54
319,**BB**,Apuesto,Admin,0.1902791664424031,estresHistory,74,46,651
320,**B***,Apuesto,Admin,0.4702514328400119,estresHistory,74,52,710
321,***A**,Apuesto,Admin,0.4844637814729803,estresHistory,74,16,207
322,***B**,Apuesto,Admin,-0.2616821940885387,estresHistory,74,57,857
323,******,Apuesto,Admin,0.0,estresHistory,74,74,1076
324,AAAA**,Apuesto,ED,-0.2814804210856323,estresHistory,81,7,103
325,AAAB**,Apuesto,ED,0.7094185273267214,estresHistory,81,11,119
326,AAA***,Apuesto,ED,0.32766699118831116,estresHistory,81,18,222
327,AABA**,Apuesto,ED,-0.9883746365172231,estresHistory,81,0,12
328,AABB**,Apuesto,ED,2.6983664462262373,estresHistory,81,23,179
329,AAB***,Apuesto,ED,2.3644864150706297,estresHistory,81,23,191
330,AA*A**,Apuesto,ED,-0.6096251333425343,estresHistory,81,7,116
331,AA*B**,Apuesto,ED,2.5396134285432836,estresHistory,81,34,298
332,AA****,Apuesto,ED,1.8319496653629148,estresHistory,81,41,414
333,ABAA**,Apuesto,ED,-0.49418731825861156,estresHistory,81,0,3
334,ABAB**,Apuesto,ED,1.3392593719319115,estresHistory,81,2,11
335,ABA***,Apuesto,ED,0.8521968244429381,estresHistory,81,2,15
336,ABBA**,Apuesto,ED,3.5048467323527785,estresHistory,81,1,1
337,ABBB**,Apuesto,ED,-0.282683280814597,estresHistory,81,5,75
338,ABB***,Apuesto,ED,0.1212161284230981,estresHistory,81,6,76
